16.31,1.85,30.23
14.20,5.47,21.67
14.37,15.66,6.29
10.94,22.13,-5.76
1.03,31.42,-6.20
-13.83,36.88,6.28
-29.02,27.24,18.85
-34.75,14.44,22.43
-16.99,27.33,12.05
-0.89,30.13,-1.12
11.75,23.75,-11.11
21.57,11.92,-12.37
26.63,6.56,-1.02
24.74,2.76,14.03
19.54,1.41,25.09
14.34,1.69,25.81
12.40,10.17,13.34
9.75,21.91,-1.04
-0.89,26.96,-4.84
-15.06,31.17,4.32
