19.01,8.77,-11.08
15.19,-1.34,-20.41
2.43,3.14,-11.95
-6.51,27.15,9.19
-14.05,41.76,27.70
-20.33,23.10,36.02
-10.56,16.23,28.29
4.47,19.62,10.90
14.17,12.26,-3.34
16.39,2.62,-15.26
9.11,-1.14,-17.64
-0.96,7.13,-6.08
-7.99,33.97,14.23
-15.39,40.52,30.33
-20.42,19.80,35.60
-7.87,18.19,22.92
7.47,19.62,6.17
18.94,10.97,-7.04
19.28,-0.17,-18.96
7.50,0.04,-16.50
-3.93,29.03,3.57
-13.28,52.12,24.83
-26.01,27.47,36.61
-17.62,20.65,29.84
1.96,30.04,11.18
15.34,19.32,-3.64
21.58,1.96,-14.81
18.99,-1.58,-14.56
10.47,2.85,-4.76
-0.67,21.98,7.16
-14.56,39.03,21.82
-26.54,21.48,30.91
-17.91,18.78,25.19
-1.98,20.84,11.13
9.87,12.09,-1.01
17.44,1.56,-10.81
16.90,-3.77,-15.10
8.01,5.23,-7.00
-2.89,25.14,9.29
-15.28,36.36,25.86
-24.93,19.57,34.31
-13.74,19.35,25.70
2.37,21.97,9.50
13.24,13.32,-3.79
18.36,2.93,-15.26
13.92,-3.49,-20.07
1.92,7.04,-7.88
-6.17,38.21,15.08
-16.46,40.98,32.51
-22.88,17.22,38.40
-7.16,21.16,24.00
7.10,22.58,5.87
15.02,11.05,-7.94
16.18,0.42,-18.67
9.50,-1.31,-17.19
0.12,7.13,-5.04
-7.93,33.79,15.63
-17.11,37.55,32.44
-21.09,16.93,36.45
-6.66,19.24,22.57
7.14,19.83,5.12
15.39,9.78,-8.37
15.39,-0.13,-18.63
7.32,-2.01,-16.84
-2.10,9.40,-2.44
-9.01,33.58,18.04
-16.70,33.92,32.83
-18.76,17.47,35.31
-5.33,18.90,21.38
6.98,18.43,4.68
14.67,8.46,-8.34
15.62,-0.44,-17.63
9.18,-1.52,-15.57
0.99,7.87,-3.06
-7.43,25.55,14.71
-16.24,33.71,30.30
-22.21,19.22,35.60
-10.98,17.49,23.47
3.87,19.88,6.41
15.67,13.57,-6.73
20.88,1.71,-17.48
12.69,-2.95,-19.92
0.86,11.28,-4.68
-7.21,36.99,17.26
-18.18,36.06,33.29
-23.08,17.10,37.14
-7.62,21.01,22.36
6.71,21.76,4.94
15.53,9.69,-8.35
17.00,0.12,-17.57
9.84,-3.35,-16.38
0.42,5.51,-4.48
-8.22,28.03,14.29
-17.02,36.16,30.05
-22.03,18.41,35.30
-8.71,19.06,22.81
6.99,21.64,6.26
19.34,12.31,-6.16
21.72,-0.89,-17.57
10.42,-1.46,-17.91
-2.16,14.33,-1.76
-9.62,39.75,19.34
-19.13,36.29,34.30
-20.52,17.27,35.38
-3.36,24.30,19.29
11.08,21.69,3.05
20.64,9.72,-9.37
